,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,administrative_area_level_1,administrative_area_level_2,population,iso_alpha_3,iso_alpha_2,key_jhu_csse,key_gadm
417,2021-04-17,2739823,88097,2358583.0,12035827.0,9536505.0,6304335.0,3232205.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
418,2021-04-18,2746217,88350,2381499.0,12035827.0,9560198.0,6317839.0,3242389.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
419,2021-04-19,2750300,88528,2407888.0,12035827.0,9786022.0,6400534.0,3385480.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
420,2021-04-20,2769360,89650,2423528.0,12035827.0,10054919.0,6540542.0,3514326.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
421,2021-04-21,2786483,90627,2423528.0,12035827.0,10335662.0,6784332.0,3551260.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
422,2021-04-22,2793750,90810,2436590.0,12035827.0,10628419.0,6928649.0,3699661.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
423,2021-04-23,2811562,91673,2440374.0,12035827.0,11014913.0,7144377.0,3870397.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
424,2021-04-24,2827833,92548,2440374.0,12035827.0,11128675.0,7200056.0,3928467.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
425,2021-04-25,2834321,92693,2440374.0,12035827.0,11141363.0,7206710.0,3934497.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
426,2021-04-26,2838233,92798,2483669.0,12035827.0,11369292.0,7303958.0,4065148.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
427,2021-04-27,2856225,93842,2504568.0,12035827.0,11556032.0,7378850.0,4176976.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
428,2021-04-28,2873238,94656,2504568.0,12035827.0,11789725.0,7493668.0,4295824.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
429,2021-04-29,2888158,95532,2548002.0,12035827.0,12077450.0,7692473.0,4384723.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
430,2021-04-30,2903709,96191,2552653.0,12035827.0,12242059.0,7787867.0,4453920.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
431,2021-05-01,2918044,96941,2570300.0,12035827.0,12292398.0,7808724.0,4483402.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
432,2021-05-02,2923367,97058,2588973.0,13108135.0,12424745.0,7939606.0,4484867.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
433,2021-05-03,2926516,97172,2606926.0,13108135.0,12594745.0,8005309.0,4589164.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
434,2021-05-04,2941980,98021,2606926.0,13108135.0,12880372.0,8192534.0,4687545.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
435,2021-05-05,2956210,98710,2641113.0,13108135.0,13223730.0,8448597.0,4774814.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
436,2021-05-06,2969680,99406,2646811.0,13108135.0,13702515.0,8871678.0,4830498.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
437,2021-05-07,2984182,99989,2650311.0,13108135.0,13976992.0,9083521.0,4893123.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
438,2021-05-08,2997282,100649,2650311.0,13108135.0,14111551.0,9186898.0,4924274.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
439,2021-05-09,3003067,100799,2650311.0,13108135.0,14116546.0,9190058.0,4926108.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
440,2021-05-10,3006250,100854,2650311.0,13108135.0,14294043.0,9294259.0,4999387.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
441,2021-05-11,3022568,101660,2709902.0,13108135.0,14444369.0,9392800.0,5051154.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
442,2021-05-12,3038240,102356,2709902.0,13108135.0,14685270.0,9600385.0,5084456.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
443,2021-05-13,3053889,102934,2731387.0,13108135.0,14858376.0,9752711.0,5105221.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
444,2021-05-14,3069804,103493,2731387.0,13108135.0,15139968.0,10006270.0,5133235.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
445,2021-05-15,3085290,103995,2752230.0,13108135.0,15266570.0,10116240.0,5149862.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
446,2021-05-16,3092844,104219,2752230.0,13108135.0,15349759.0,10194708.0,5154576.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
447,2021-05-17,3096845,104295,2769019.0,13108135.0,15559245.0,10355055.0,5203692.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
448,2021-05-18,3112624,105105,2798604.0,14183490.0,15812644.0,10555244.0,5256882.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
449,2021-05-19,3129412,105852,2812192.0,14183490.0,16018781.0,10727434.0,5290806.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
450,2021-05-20,3147348,106437,2816930.0,14183490.0,16230808.0,10901220.0,5329038.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
451,2021-05-21,3163859,107017,2816930.0,14183490.0,16491855.0,11104675.0,5386611.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
452,2021-05-22,3180595,107497,2816930.0,14183490.0,16625794.0,11193774.0,5431445.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
453,2021-05-23,3188105,107614,2816930.0,14183490.0,16641089.0,11205246.0,5435264.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
454,2021-05-24,3192727,107677,2848596.0,14183490.0,16883228.0,11345382.0,5537255.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
455,2021-05-25,3210204,108575,2875607.0,14183490.0,17092078.0,11487797.0,5603680.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
456,2021-05-26,3226875,109241,2888041.0,14183490.0,17283258.0,11618174.0,5664466.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
457,2021-05-27,3239657,109850,2893217.0,14183490.0,17471950.0,11753628.0,5717686.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
458,2021-05-28,3241240,110553,2895697.0,14183490.0,17746455.0,11981827.0,5763984.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
459,2021-05-29,3254893,111123,2911445.0,14183490.0,17854221.0,12074548.0,5779024.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
460,2021-05-30,3265930,111304,2911445.0,14183490.0,17868167.0,12087730.0,5779785.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
461,2021-05-31,3272043,111374,2911445.0,14183490.0,18046032.0,12232088.0,5813280.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
462,2021-06-01,3291509,112210,2957594.0,14183490.0,18261382.0,12387226.0,5873471.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
463,2021-06-02,3314631,112927,2972363.0,14183490.0,18545818.0,12633980.0,5911157.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
464,2021-06-03,3334364,113441,2979403.0,14183490.0,18669498.0,12741517.0,5927293.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
465,2021-06-04,3338262,113474,2979403.0,14183490.0,18809293.0,12868994.0,5939609.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
466,2021-06-05,3355201,114192,2998432.0,14183490.0,18892883.0,12939502.0,5952685.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
467,2021-06-06,3365160,114404,3015008.0,14183490.0,18902536.0,12948878.0,5952955.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
468,2021-06-07,3370234,114542,3015008.0,14183490.0,19097116.0,13124983.0,5971418.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
469,2021-06-08,3378256,115309,3015008.0,14183490.0,19280072.0,13295062.0,5984292.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
470,2021-06-09,3382448,115960,3048550.0,14183490.0,19474136.0,13479523.0,5993879.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
471,2021-06-10,3405481,116693,3064635.0,14183490.0,19693158.0,13688714.0,6003759.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
472,2021-06-11,3428356,117344,3075383.0,14183490.0,19998056.0,13985030.0,6012316.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
473,2021-06-12,3449577,117887,3075383.0,14183490.0,20172407.0,14157363.0,6014326.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
474,2021-06-13,3458849,118121,3075383.0,14183490.0,20185571.0,14170367.0,6014486.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
475,2021-06-14,3464158,118213,3121444.0,14183490.0,20480692.0,14457185.0,6022773.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
476,2021-06-15,3487385,119110,3121444.0,14183490.0,20819415.0,14787653.0,6031067.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
477,2021-06-16,3509967,119905,3134988.0,14183490.0,21385934.0,15346010.0,6039274.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
478,2021-06-17,3525021,120524,3145406.0,14183490.0,21920482.0,15872247.0,6047741.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
479,2021-06-18,3552727,121238,3145406.0,14183490.0,22404602.0,16346889.0,6057376.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
480,2021-06-19,3573210,121960,3145406.0,14183490.0,22836376.0,16773976.0,6062215.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
481,2021-06-20,3582792,122160,3145406.0,14183490.0,22871512.0,16808157.0,6063180.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
482,2021-06-21,3587646,122258,3192471.0,14183490.0,23215537.0,17143687.0,6071837.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
483,2021-06-22,3610743,123101,3215161.0,14183490.0,23525143.0,17447450.0,6077965.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
484,2021-06-23,3630251,123825,3215161.0,14183490.0,24005016.0,17916874.0,6088738.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
485,2021-06-24,3648202,124606,3215161.0,14183490.0,24443259.0,18348166.0,6096172.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
486,2021-06-25,3669196,125378,3244856.0,14183490.0,24886086.0,18783446.0,6104178.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
487,2021-06-26,3688128,125916,3244856.0,14183490.0,25182643.0,19076939.0,6107634.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
488,2021-06-27,3696093,126050,3244856.0,14183490.0,25238189.0,19132228.0,6107906.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
489,2021-06-28,3700378,126112,3279369.0,14183490.0,25655468.0,19512988.0,6265946.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
490,2021-06-29,3719586,126937,3279369.0,14183490.0,26102983.0,19922120.0,6366431.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
491,2021-06-30,3727348,127681,3279369.0,14183490.0,26615937.0,20397932.0,6451503.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
492,2021-07-01,3743291,128322,3321896.0,14183490.0,26999035.0,20747632.0,6516852.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
493,2021-07-02,3762758,128921,3330527.0,14183490.0,27375286.0,21092299.0,6566790.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
494,2021-07-03,3779408,129453,3330527.0,14183490.0,27532746.0,21235751.0,6591117.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
495,2021-07-04,3785859,129609,3330527.0,14183490.0,27543385.0,21242847.0,6595071.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
496,2021-07-05,3790090,129675,3395346.0,14183490.0,27911041.0,21565107.0,6651634.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
497,2021-07-06,3809222,130389,3422338.0,14183490.0,28297531.0,21904708.0,6779893.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
498,2021-07-07,3824111,130935,3422338.0,14183490.0,28814234.0,22368240.0,7028188.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
499,2021-07-08,3838564,131478,3442275.0,14183490.0,29326723.0,22826633.0,7211460.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
500,2021-07-09,3853276,131960,3442275.0,14183490.0,29673712.0,23153530.0,7328772.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
501,2021-07-10,3860960,132065,3478678.0,14183490.0,29810990.0,23269423.0,7396918.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
502,2021-07-11,3866178,132140,3478678.0,14183490.0,29816766.0,23272986.0,7400838.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
503,2021-07-12,3869300,132205,3478678.0,14183490.0,30221280.0,23603438.0,7531749.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
504,2021-07-13,3879846,132845,3478678.0,14183490.0,30537779.0,23830819.0,7670942.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
505,2021-07-14,3896083,133364,3554764.0,14183490.0,30959491.0,24067644.0,7894452.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
506,2021-07-15,3908279,133901,3554764.0,14183490.0,31493795.0,24447536.0,8078592.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
507,2021-07-16,3919754,134320,3566058.0,14183490.0,32083345.0,24833317.0,8300548.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
508,2021-07-17,3936849,134768,3566058.0,14183490.0,32516871.0,25169093.0,8427786.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
509,2021-07-18,3939632,134803,3592632.0,14183490.0,32559839.0,25208857.0,8431890.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
510,2021-07-19,3942776,134900,3608391.0,14183490.0,33148179.0,25660974.0,8576651.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
511,2021-07-20,3947574,135490,3608391.0,14183490.0,33714457.0,26090494.0,8722349.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
512,2021-07-21,3966009,135973,3627268.0,14183490.0,34362637.0,26478117.0,8986438.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
513,2021-07-22,3979102,136466,3649393.0,14183490.0,35023765.0,26866397.0,9264361.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
514,2021-07-23,3991188,136884,3649393.0,14183490.0,35628984.0,27273352.0,9468950.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
515,2021-07-24,3997084,137211,3649393.0,14183490.0,35901097.0,27463303.0,9556088.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
516,2021-07-25,4001078,137236,3686875.0,14183490.0,35934380.0,27473175.0,9579697.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
517,2021-07-26,4003549,137273,3686875.0,14183490.0,36352215.0,27738619.0,9736649.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
518,2021-07-27,4015426,137740,3709071.0,14183490.0,36862478.0,28042863.0,9944992.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
519,2021-07-28,4027062,138101,3709071.0,14183490.0,37239924.0,28215115.0,10153459.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
520,2021-07-29,4038375,138436,3709071.0,14183490.0,37789329.0,28441129.0,10480140.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
521,2021-07-30,4048478,138702,3709071.0,14183490.0,38308175.0,28780997.0,10662386.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
522,2021-07-31,4057868,138996,3709071.0,14183490.0,38566058.0,28945843.0,10757276.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
523,2021-08-01,4061741,139039,3709071.0,14183490.0,38592762.0,28967724.0,10762075.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
524,2021-08-02,4063680,139059,3709071.0,14183490.0,39039254.0,29267585.0,10910109.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
525,2021-08-03,4073622,139464,3709071.0,14183490.0,39519030.0,29608691.0,11050995.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
526,2021-08-04,4084112,139870,3709071.0,14183490.0,40099541.0,29962237.0,11279143.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
527,2021-08-05,4094211,140135,3781155.0,14183490.0,40663519.0,30344136.0,11462270.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
528,2021-08-06,4104768,140428,3784006.0,14183490.0,41256182.0,30691132.0,11710155.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
529,2021-08-07,4113741,140677,3784006.0,14183490.0,41513495.0,30836013.0,11822876.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
530,2021-08-08,4117467,140755,3784006.0,14183490.0,41581683.0,30840746.0,11886336.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
531,2021-08-09,4119265,140809,3819951.0,14183490.0,42058378.0,31089861.0,12116006.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
532,2021-08-10,4129720,141277,3831569.0,14183490.0,42782213.0,31588453.0,12343017.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
533,2021-08-11,4138421,141664,3831569.0,14183490.0,43405563.0,32011003.0,12545410.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
534,2021-08-12,4147665,141958,3837078.0,14183490.0,44073674.0,32457682.0,12776024.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
535,2021-08-13,4156563,142199,3847002.0,14183490.0,44795436.0,32919454.0,13041225.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
536,2021-08-14,4164587,142528,3861021.0,14183490.0,45435415.0,33350807.0,13253014.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
537,2021-08-15,4168493,142588,3861021.0,14183490.0,45710480.0,33577310.0,13302233.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
538,2021-08-16,4170541,142609,3884474.0,14183490.0,46420021.0,33883445.0,13706460.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
539,2021-08-17,4179148,143135,3884474.0,14183490.0,47091640.0,34142490.0,14119777.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
540,2021-08-18,4187465,143471,3905343.0,14183490.0,47737015.0,34347769.0,14561173.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
541,2021-08-19,4195466,143752,3917989.0,14183490.0,48268144.0,34497220.0,14943389.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
542,2021-08-20,4202577,144013,3917989.0,14183490.0,48784077.0,34623110.0,15333883.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
543,2021-08-21,4209421,144185,3917989.0,14183490.0,49001395.0,34703856.0,15470585.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
544,2021-08-22,4212611,144216,3929437.0,14183490.0,49021456.0,34710949.0,15483512.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
545,2021-08-23,4214553,144243,3949968.0,14183490.0,49463748.0,34840935.0,15795957.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
546,2021-08-24,4222902,144510,3949968.0,14183490.0,49878929.0,34971582.0,16081061.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
547,2021-08-25,4229600,144767,3968974.0,14183490.0,50324015.0,35092073.0,16405939.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
548,2021-08-26,4236436,145012,3968974.0,14183490.0,50682500.0,35199238.0,16657640.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
549,2021-08-27,4244071,145316,3968974.0,14183490.0,51110314.0,35300378.0,16987125.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
550,2021-08-28,4250474,145499,3968974.0,14183490.0,51316087.0,35352414.0,17140845.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
551,2021-08-29,4253516,145522,3973949.0,14183490.0,51348143.0,35373987.0,17151293.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
552,2021-08-30,4255324,145558,3973949.0,14183490.0,52012672.0,35698253.0,17491752.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
553,2021-08-31,4262684,145836,4000000.0,14183490.0,52705402.0,36042862.0,17840040.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
554,2021-09-01,4269138,146015,4000000.0,14183490.0,53341377.0,36330998.0,18187901.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
555,2021-09-02,4275258,146179,4018572.0,14183490.0,53959022.0,36536124.0,18600502.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
556,2021-09-03,4281972,146348,4022314.0,14183490.0,54565074.0,36728948.0,19013765.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
557,2021-09-04,4288443,146526,4022314.0,14183490.0,54834724.0,36801464.0,19209649.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
558,2021-09-05,4290459,146549,4022314.0,14183490.0,54868615.0,36813101.0,19231366.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
559,2021-09-06,4291993,146567,4022314.0,14183490.0,55252207.0,37011450.0,19399428.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
560,2021-09-07,4295149,146595,4022314.0,14183490.0,55338143.0,37037711.0,19457557.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
561,2021-09-08,4297229,146610,4055982.0,14183490.0,56184335.0,37244500.0,20087185.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
562,2021-09-09,4298180,146828,4055982.0,14183490.0,57025844.0,37467523.0,20691789.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
563,2021-09-10,4298851,147020,4055982.0,14183490.0,57722669.0,37676028.0,21162841.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
564,2021-09-11,4299629,147198,4062811.0,14183490.0,58103156.0,37777353.0,21425279.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
565,2021-09-12,4300307,147236,4062811.0,14183490.0,58137811.0,37790348.0,21446185.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
566,2021-09-13,4300644,147258,4089178.0,14183490.0,58803897.0,37954787.0,21925028.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
567,2021-09-14,4301525,147444,4089178.0,14183490.0,59457503.0,38100414.0,22410806.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
568,2021-09-15,4302511,147641,4089178.0,14183490.0,59980593.0,38222784.0,22786012.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
569,2021-09-16,4325189,147811,4089178.0,14183490.0,60473805.0,38318467.0,23162472.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
570,2021-09-17,4348775,147944,4102833.0,14183490.0,60981758.0,38396183.0,23571156.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
571,2021-09-18,4350223,148079,4102833.0,14183490.0,61186943.0,38423933.0,23740004.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
572,2021-09-19,4350530,148099,4114605.0,14183490.0,61205216.0,38425511.0,23756083.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
573,2021-09-20,4351001,148104,4114605.0,14183490.0,61632905.0,38483945.0,24103361.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
574,2021-09-21,4352832,148295,4133677.0,14183490.0,62069147.0,38535484.0,24461165.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
575,2021-09-22,4354658,148495,4133677.0,14183490.0,62512885.0,38585666.0,24833262.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
576,2021-09-23,4356590,148688,4139948.0,14183490.0,62927909.0,38639156.0,25170936.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
577,2021-09-24,4358788,148903,4143090.0,14183490.0,63377515.0,38689714.0,25546426.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
578,2021-09-25,4360548,149078,4143090.0,14183490.0,63554185.0,38712355.0,25693258.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
579,2021-09-26,4360931,149109,4148120.0,14183490.0,63569940.0,38714220.0,25706459.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
580,2021-09-27,4361331,149127,4148120.0,14183490.0,64023961.0,38766595.0,26058873.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
581,2021-09-28,4363122,149380,4149053.0,14183490.0,64438062.0,38810416.0,26387379.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
582,2021-09-29,4364582,149621,4150008.0,14183490.0,64829292.0,38847650.0,26699906.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
583,2021-09-30,4366132,149810,4150008.0,14183490.0,65230850.0,38887063.0,27026106.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
584,2021-10-01,4367748,149953,4150008.0,14183490.0,65567791.0,38915539.0,27301815.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
585,2021-10-02,4369061,150050,4150691.0,14183490.0,65867626.0,38954739.0,27521596.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
586,2021-10-03,4369538,150064,4150691.0,14183490.0,65875555.0,38956114.0,27527318.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
587,2021-10-04,4369743,150086,4152447.0,14183490.0,66268234.0,38986858.0,27777653.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
